Title,Latitude,Longitude,Date,Elevation,site_no,Mean Water Temp (C),Mean Specific Conductance,Turbidity (FNU),pH,normalized_turbidity,normalized_water_temp,normalized_specific_conductance,distance_from_mean,normalized_pH,cwi,cwi_100
"""Boston Seaport Microgrid""",42.349,-71.0377,2023-10-10,0.0,1104430.0,17.5,787.0,,7.025862713715344,,6.665338645418327,3.848153926157046,0.4722408219706615,8.113796726363345,6.2742738916136815,59
"""Boston Seaport Microgrid""",42.349,-71.0377,2023-10-10,0.0,1104453.0,15.1,477.0,,9.214781689049072,,5.804780876494023,2.236089443577743,1.716678153363067,3.139006257001534,4.02350486152009,34
"""Boston Seaport Microgrid""",42.349,-71.0377,2023-10-10,0.0,1104455.0,14.7,1280.0,0.8,6.5923367971091,0.1051311288483466,5.661354581673306,6.41185647425897,0.9057667385769052,6.380723839727146,4.288461775953719,37
"""Boston Seaport Microgrid""",42.349,-71.0377,2023-10-10,0.0,1104460.0,14.2,590.0,,5.967789321440351,,5.48207171314741,2.8237129485179406,1.5303142142456547,3.8840189022881138,4.26595412015062,36
"""Boston Seaport Microgrid""",42.349,-71.0377,2023-10-10,0.0,1104475.0,13.5,319.0,,7.068649598659472,,5.231075697211155,1.4144565782631304,0.4294539370265333,8.28484253322255,5.013117902086404,45
"""Boston Seaport Microgrid""",42.349,-71.0377,2023-10-10,0.0,1168250.0,9.6,86.0,,6.017712447946511,,3.8326693227091626,0.2028081123244929,1.4803910877394948,4.083592707797228,2.867258515481562,21
"""Boston Seaport Microgrid""",42.349,-71.0377,2023-10-10,0.0,1170100.0,10.7,,,7.736237214150312,,4.227091633466135,,0.2381336784643064,9.049668671816653,6.156122448806342,57
"""Boston Seaport Microgrid""",42.349,-71.0377,2023-10-10,0.0,1173000.0,13.9,,,5.581357234847302,,5.374501992031872,,1.9167463008387031,2.339209362310964,4.1603849401435085,35
"""Boston Seaport Microgrid""",42.349,-71.0377,2023-10-10,0.0,422302000000000.0,19.2,615.0,,8.122852194012669,,7.274900398406374,2.953718148725949,0.6247486583266637,7.504127993621356,6.105770497130534,57
"""St. Patrick's Day Parade""",42.3601,-71.0589,2023-10-10,10.43025493621826,1095220.0,12.7,110.0,,6.8774816972828186,,4.944223107569721,0.3276131045241809,0.6206218384031867,7.520625461116255,4.361306636284292,37
"""St. Patrick's Day Parade""",42.3601,-71.0589,2023-10-10,10.43025493621826,1095375.0,14.1,159.0,,8.711195841354472,,5.446215139442231,0.5824232969318772,1.213092305668467,5.152152288882038,3.972542369993504,33
"""St. Patrick's Day Parade""",42.3601,-71.0589,2023-10-10,10.43025493621826,1095434.0,12.3,,,6.6139779113309,,4.800796812749004,,0.8841256243551054,6.467236841275017,5.46737282415941,50
"""St. Patrick's Day Parade""",42.3601,-71.0589,2023-10-10,10.43025493621826,1100568.0,15.3,,,6.687267499953846,,5.876494023904384,,0.8108360357321596,6.760220937611091,6.229984789387068,58
"""St. Patrick's Day Parade""",42.3601,-71.0589,2023-10-10,10.43025493621826,1104370.0,12.9,359.0,,8.263712210455338,,5.01593625498008,1.6224648985959438,0.7656086747693331,6.941022845908478,4.596397750564154,40
